Predicted_gap (scaled),Predicted_Lc (scaled)
0.19891989,0.3451698
0.19882508,0.34798577
0.19872798,0.3508318
0.19863465,0.35370156
0.19856629,0.35667017
0.19852626,0.35976762
0.19848764,0.362884
0.198449,0.36602738
0.19840905,0.36920384
0.19836622,0.3724008
0.198319,0.37559643
0.19829832,0.37887052
0.1983212,0.3822592
0.19834043,0.38559946
0.19835673,0.3888969
0.19837514,0.3921874
0.19842747,0.39562958
0.19848883,0.39922214
0.19856039,0.4028526
0.19866265,0.40635774
0.19876614,0.40988213
0.19886892,0.4134104
0.19891743,0.41685826
0.19894704,0.42026082
0.19897251,0.42363036
0.19899437,0.4269646
0.19902346,0.43039164
0.19917473,0.43376788
0.1993554,0.43693247
0.19953358,0.44006371
0.19971432,0.4431818
0.19990763,0.44638705
0.20012069,0.44974884
0.20033644,0.45315167
0.20045274,0.45638078
0.20037562,0.4592184
0.2002986,0.46205336
0.2002233,0.46486896
0.20015138,0.46764743
0.2001472,0.470384
0.20017686,0.4730929
0.20020759,0.47579113
0.200239,0.47849607
0.20027073,0.48122436
0.20029835,0.48400286
0.20032123,0.48680702
0.20033976,0.48961106
0.20034522,0.49236792
0.20035002,0.49512416
0.20035404,0.49786898
0.20048743,0.50104856
0.20129481,0.5066649
0.20220837,0.5126494
0.20308939,0.51852316
0.20376205,0.52352285
0.20422903,0.52765954
0.20467708,0.53170526
0.20490682,0.534976
0.20513535,0.5382946
0.20533744,0.54162467
0.2055333,0.54499716
0.2056299,0.5482243
0.20566428,0.5513393
0.20570166,0.5544672
0.20574419,0.5576979
0.20578972,0.5608783
0.20583704,0.5640221
0.20588508,0.5671431
0.20592977,0.5702508
0.20596868,0.5733571
0.20600599,0.5764783
0.20604181,0.57962537
0.2061215,0.5828161
0.20620422,0.58605415
0.20628724,0.58934605
0.2063781,0.59295344
0.2064713,0.5966209
0.20656481,0.6002291
0.20665857,0.6037295
0.20676859,0.6071358
0.20690328,0.61050445
0.20701486,0.6137455
0.20712629,0.616943
0.20723724,0.6201462
0.20734729,0.6234019
0.20745827,0.62673855
0.20756938,0.63011765
0.20768097,0.63351417
0.20781076,0.63693243
0.20794721,0.6403308
0.20808646,0.64369214
0.2082274,0.6470145
0.20836887,0.65029716
0.20850964,0.653539
0.20864785,0.6567388
0.20880523,0.65993685
0.2089697,0.663139
0.2091333,0.6663594
0.20929706,0.66962373
0.2094619,0.67295665
0.20962836,0.676358
0.20979625,0.6797878
0.20996538,0.6832015
0.21013546,0.68655515
0.21030623,0.68980455
0.21050459,0.69301474
0.21070597,0.69612527
0.21090803,0.6991595
0.21111089,0.70214456
0.21131311,0.70509017
0.21151468,0.70801663
0.21171454,0.7109385
0.21190962,0.7138956
0.21210322,0.7168841
0.21225221,0.71948946
0.21240148,0.72212404
0.21255082,0.7247968
0.21270064,0.7275168
0.212851,0.73029333
0.21300198,0.7331351
0.25277117,0.07497999
0.2518708,0.07531435
0.25099027,0.075669415
0.25014162,0.07605562
0.24940732,0.07646758
0.24875192,0.07689731
0.24809444,0.07732897
0.24754004,0.07817218
0.24732679,0.079471864
0.24706711,0.08061476
0.246735,0.081549615
0.24631551,0.082232006
0.24565867,0.08273723
0.24493803,0.083068095
0.24419287,0.08326451
0.24342611,0.083385475
0.24264795,0.083482675
0.24186698,0.08357688
0.2410878,0.08367513
0.24031514,0.083785154
0.23955348,0.08391339
0.23880588,0.084063664
0.23805754,0.0841992
0.23735325,0.08458358
0.2368893,0.08620182
0.23635474,0.08762238
0.2358996,0.0893251
0.23536982,0.09088356
0.23492146,0.09249937
0.23501083,0.096269555
0.23524702,0.100652695
0.23557848,0.10536866
0.23592076,0.11058738
0.23605788,0.11488321
0.23616943,0.11906162
0.23621318,0.122921534
0.23606668,0.12593171
0.2357906,0.12833118
0.23542404,0.13028963
0.23504908,0.13194486
0.2346655,0.13343638
0.23428419,0.1349003
0.23392121,0.13641474
0.23357172,0.1379705
0.23326808,0.14035603
0.23298912,0.14324895
0.23270334,0.14613178
0.23240158,0.14896193
0.23218188,0.15218517
0.23216933,0.1563744
0.23213172,0.16002303
0.23210673,0.16294262
0.23194526,0.1652152
0.23171873,0.16729066
0.23142898,0.16907495
0.23108897,0.17074543
0.23072907,0.1726847
0.23044348,0.17498419
0.23021829,0.17757171
0.23003113,0.18033472
0.22985826,0.1831544
0.22967522,0.18590811
0.22944656,0.18842691
0.22902033,0.19021448
0.22848918,0.1906209
0.2278277,0.19054106
0.22705668,0.19045141
0.22601426,0.18942365
0.22477278,0.18768677
0.22369707,0.18668044
0.22272205,0.18609977
0.22170621,0.1853278
0.2208021,0.18498546
0.22046398,0.1869067
0.22019157,0.18917468
0.21980077,0.19136521
0.2193547,0.19335935
0.21881446,0.19500405
0.2181896,0.19633245
0.21751091,0.19745904
0.21680951,0.19849941
0.21601363,0.20110983
0.21547937,0.20371589
0.21515167,0.207061
0.21492201,0.21071094
0.21497709,0.2151398
0.21501148,0.21947882
0.21502161,0.22331047
0.21494547,0.22672364
0.21472093,0.22972137
0.2143237,0.23230928
0.21351548,0.23404187
0.21256447,0.2355996
0.21176198,0.23745233
0.21094084,0.239142
0.20996931,0.24108753
0.20898445,0.24359235
0.20827226,0.2469621
0.20765056,0.25042117
0.20727894,0.25357375
0.20690352,0.25674623
0.20647013,0.25980577
0.20599288,0.26274273
0.20545694,0.26550683
0.20486236,0.268093
0.20442773,0.27020267
0.20401677,0.2720147
0.20354305,0.27364472
0.20299923,0.2750856
0.20240697,0.27638423
0.20179464,0.27762237
0.20140138,0.27856556
0.20103043,0.279551
0.20068412,0.28060746
0.20034762,0.28171465
0.20000196,0.28281325
0.19963981,0.2839026
0.19946247,0.2855424
0.19939733,0.28751308
0.19930825,0.2894357
0.19919246,0.2912458
0.19917187,0.29326218
0.19924118,0.29556015
0.19946216,0.29819125
0.19976059,0.30099624
0.2000264,0.3037692
0.20015459,0.3063019
0.20014422,0.30852845
0.20014751,0.31081504
0.20015211,0.31312892
0.20019852,0.31574437
0.20029,0.31861186
0.20036566,0.32141328
0.20021452,0.32374457
0.20003387,0.32599396
0.19984485,0.32819358
0.19965866,0.3303834
0.19946879,0.33254662
0.19929212,0.3347754
0.19922733,0.3376175
0.19916654,0.34049195
0.19910587,0.3433824
0.19904536,0.346298
0.19898462,0.34924558
0.19892055,0.35225418
0.19885401,0.35530758
0.19878262,0.35834354
0.19871268,0.3613784
0.19866744,0.3645095
0.19861683,0.36759737
0.19856352,0.37066156
0.19851033,0.37372175
0.19846001,0.3767973
0.19841516,0.3799071
0.19839378,0.38310847
0.1984227,0.3864796
0.19845083,0.38985464
0.1984773,0.39322564
0.19853708,0.39674795
0.19860272,0.40041432
0.19868222,0.4039547
0.19877404,0.40737194
0.19886264,0.41075137
0.1989468,0.41408595
0.19896829,0.41730228
0.19898874,0.42050028
0.19900897,0.423699
0.199025,0.42693958
0.19904955,0.4303498
0.19917452,0.433773
0.19936071,0.43704388
0.19955145,0.4403142
0.19974177,0.44355887
0.19993564,0.44680357
0.200149,0.45015925
0.20035997,0.4534767
0.20040934,0.4564374
0.20034166,0.45915493
0.2002733,0.4618944
0.2002035,0.46466497
0.20013247,0.4674613
0.20012885,0.4702756
0.2001566,0.47309977
0.20018408,0.47592598
0.2002113,0.47874507
0.20023862,0.4815599
0.20026615,0.48435637
0.20028543,0.4870956
0.20030513,0.4897759
0.20031217,0.492332
0.20031714,0.4948309
0.20032279,0.4973107
0.20032899,0.4997962
0.20077515,0.50391215
0.20166758,0.5097546
0.20255327,0.5156412
0.20340338,0.5215167
0.20390265,0.52600014
0.20436057,0.53029066
0.20471315,0.5341527
0.20494139,0.5375218
0.20515874,0.5408348
0.20535997,0.54408956
0.2055608,0.5473363
0.2056056,0.55031586
0.20564227,0.55329305
0.20567915,0.55638325
0.20571639,0.55960435
0.20575292,0.562864
0.20578897,0.56616974
0.20582503,0.56950355
0.20585595,0.5728258
0.20588729,0.57611084
0.20595114,0.5793335
0.2060349,0.58246243
0.20611936,0.58550787
0.2062102,0.5887344
0.20630094,0.5919218
0.20639148,0.59511095
0.20648196,0.5983406
0.20657238,0.60161966
0.20666303,0.6049317
0.20677274,0.6083259
0.20689748,0.6117995
0.20700732,0.6152309
0.2071183,0.618634
0.20722997,0.6220065
0.2073417,0.6253455
0.20745337,0.62865317
0.20756564,0.6319406
0.2076767,0.6351973
0.20778713,0.63844424
0.20791757,0.64173496
0.20804837,0.645059
0.20817956,0.64843667
0.20831153,0.6518689
0.20844433,0.655323
0.20857263,0.6587577
0.20873788,0.6621921
0.20890349,0.6655419
0.20906971,0.6687888
0.20923615,0.67194605
0.2094028,0.6750318
0.20956956,0.6780635
0.20973639,0.68105924
0.20990312,0.68403393
0.21006988,0.6869974
0.21023668,0.6899581
0.2104178,0.69297117
0.21061371,0.69604594
0.21081081,0.6991559
0.2110092,0.70230967
0.21120805,0.7055046
0.21140745,0.70874923
0.21160749,0.71205235
0.2578223,0.07410877
0.25683197,0.074287675
0.25586334,0.07447123
0.25490308,0.074659035
0.25393575,0.0748506
0.25298026,0.07507279
0.25211245,0.07543964
0.25123942,0.07580633
0.2504052,0.07626643
0.24990231,0.077692576
0.24948233,0.07902695
0.24902548,0.08022653
0.24862996,0.081246085
0.24828894,0.082099594
0.24790925,0.08284297
0.24749303,0.08348699
0.24711747,0.08432991
0.24663231,0.08522962
0.24605341,0.08600382
0.24544626,0.08664185
0.24481976,0.087163605
0.24416572,0.08759231
0.24347809,0.08790944
0.242743,0.08807448
0.24194652,0.088046566
0.24107441,0.087784074
0.2401146,0.08725204
0.23907876,0.08648934
0.23831159,0.08700888
0.23769723,0.088153735
0.23709017,0.08937471
0.23651682,0.09072024
0.23597494,0.09217763
0.23606847,0.09677282
0.23654722,0.10229339
0.23696628,0.10755026
0.23724696,0.112478934
0.23727033,0.11616673
0.23723207,0.11954725
0.23714563,0.12268153
0.23702338,0.12562561
0.23684137,0.12828669
0.23659295,0.13064444
0.2363261,0.13290507
0.23603824,0.13506332
0.23578903,0.13710997
0.23551185,0.13904338
0.23520488,0.14085802
0.23487894,0.1427417
0.23458275,0.14564428
0.23425987,0.1483852
0.23391235,0.1509592
0.23371959,0.15421729
0.23366463,0.15809456
0.23370358,0.16239679
0.23398748,0.16710979
0.234329,0.17165735
0.2346515,0.17612159
0.2349396,0.180446
0.2351973,0.18473867
0.23539814,0.18880183
0.23550785,0.19253808
0.23547149,0.19592163
0.23528042,0.19858304
0.23493898,0.20054647
0.23425767,0.20089543
0.23323359,0.19963527
0.23201245,0.19749561
0.23072605,0.19494286
0.22951826,0.19275686
0.22826546,0.19040862
0.22740173,0.1896142
0.22656468,0.18937826
0.22576258,0.18928763
0.22495988,0.18925676
0.2243233,0.18991724
0.22374675,0.19083938
0.22311743,0.19156939
0.2224381,0.19211823
0.22173916,0.19260481
0.22127923,0.19434732
0.22090417,0.19661087
0.22052702,0.19888172
0.22017221,0.20126662
0.21991843,0.20410925
0.21957846,0.20659548
0.21909812,0.20859078
0.21857525,0.21144208
0.21797895,0.21368426
0.21727215,0.21550131
0.21648276,0.21697995
0.21578342,0.21839395
0.21519679,0.22022572
0.21505976,0.22336113
0.21492134,0.22647223
0.21472163,0.22948799
0.21441205,0.23234588
0.2137776,0.23461708
0.21298054,0.23673752
0.21229607,0.23910761
0.21165776,0.2415865
0.2108989,0.24425071
0.21009624,0.24721357
0.20944941,0.2508232
0.20888531,0.25391832
0.20843084,0.25681424
0.20791066,0.25955436
0.20734806,0.26216185
0.20674759,0.26463777
0.20611157,0.26698992
0.2054431,0.26922932
0.20494618,0.27109665
0.20451036,0.27275288
0.20404871,0.2743329
0.20355333,0.27583838
0.2030288,0.2772733
0.20248942,0.27868673
0.20210922,0.27987528
0.20177637,0.28100404
0.2014356,0.28213215
0.20108713,0.28326398
0.2007295,0.2843823
0.20036085,0.28546873
0.19997561,0.2865165
0.19987717,0.2883456
0.19982727,0.2903041
0.19976497,0.29222372
0.19977018,0.29421893
0.19988038,0.2965818
0.19997762,0.29888692
0.20006415,0.30116642
0.2002627,0.30379948
0.20046197,0.30650172
0.20043907,0.30865178
0.2004106,0.31076565
0.2003669,0.3128684
0.20031139,0.31494352
0.2003491,0.31749278
0.20038217,0.32002953
0.20033877,0.3224125
0.20015214,0.3245594
0.19996306,0.32671311
0.19978182,0.32890978
0.19960535,0.33114257
0.1994291,0.33339345
0.19931348,0.336004
0.19926819,0.3390049
0.19922131,0.34199414
0.19917198,0.34496132
0.19911982,0.34790486
0.19906388,0.35083172
0.19900472,0.3537911
0.19894357,0.35677382
0.19888014,0.35975382
0.19881448,0.36273286
0.19875969,0.3657706
0.19872946,0.36892986
0.19869599,0.37208155
0.19865815,0.37521955
0.19861521,0.3783367
0.19856682,0.38142484
0.1985127,0.3844761
0.19847646,0.38755715
0.19849417,0.39077434
0.19851394,0.3939751
0.19856468,0.39732337
0.19862193,0.40080416
0.19869822,0.4041898
0.19878763,0.40753824
0.19887823,0.41092202
0.19896165,0.41431287
0.19898781,0.41762453
0.19901285,0.4209139
0.19903629,0.42416146
0.19904281,0.4274339
0.19907014,0.43075162
0.19918618,0.43400195
0.19936457,0.4371129
0.19954908,0.44024903
0.19973564,0.44341874
0.19992653,0.44663462
0.20014559,0.45006675
0.20036522,0.45350924
0.20038888,0.45653847
0.20031269,0.45934966
0.20023745,0.46214712
0.20016363,0.46492228
0.20009182,0.46766737
0.20010391,0.47037417
0.20013116,0.47303843
0.20015919,0.47567046
0.20018779,0.47828305
0.20021695,0.48090157
0.2002465,0.4835419
0.20027077,0.48619252
0.200292,0.48885253
0.20030622,0.49148646
0.20031124,0.4940764
0.20031637,0.49665567
0.20032151,0.499217
0.2003809,0.501954
0.20126078,0.5077282
0.20214449,0.5135218
0.20299903,0.5192748
0.2036727,0.52435225
0.20411955,0.5285383
0.20456739,0.53273773
0.20479932,0.53617144
0.20501816,0.53957886
0.205209,0.54294324
0.20540097,0.54632425
0.2055395,0.5496052
0.20557263,0.55267316
0.20560732,0.5556904
0.20564578,0.55879956
0.20568639,0.5618722
0.20572832,0.56489855
0.20577121,0.5679005
0.20581347,0.57089865
0.20584989,0.5739083
0.20588624,0.5769429
0.20596424,0.58000284
0.20604634,0.58307487
0.20613235,0.5862843
0.20622295,0.5896459
0.20631379,0.5929922
0.20640483,0.5963182
0.20649582,0.5996192
0.20658654,0.6028907
0.20667699,0.606128
0.20679352,0.6094308
0.20690842,0.6127586
0.20701489,0.6160764
0.20712158,0.619414
0.2072288,0.62278754
0.20733646,0.62619853
0.20744452,0.6296239
0.2075539,0.6330509
0.20766385,0.6364489
0.20777369,0.63978577
0.2078848,0.6430499
0.20801564,0.646279
0.20814694,0.6494538
0.20827895,0.65258586
0.20841111,0.65568584
0.20853743,0.658756
0.2087002,0.66185856
0.20886344,0.6649515
0.20902702,0.6680405
0.20919096,0.6711313
0.20935506,0.6742295
0.2095193,0.6773411
0.20968348,0.68047154
0.20984748,0.6836265
0.21001129,0.6868117
0.2633105,0.07345078
0.2620685,0.07347991
0.2610142,0.073624305
0.26005578,0.07382746
0.25908124,0.07403077
0.2580939,0.07423377
0.25709718,0.0744361
0.25611463,0.07463523
0.2551553,0.07483038
0.25419664,0.07502357
0.2532419,0.075214304
0.25255048,0.0762155
0.25200078,0.07769787
0.25143272,0.079107225
0.2509069,0.08045231
0.25049034,0.08170078
0.2500238,0.08280366
0.24979022,0.084218025
0.24959353,0.08565358
0.24931636,0.086830385
0.24896702,0.087773204
0.24855445,0.088509396
0.24806428,0.089050554
0.24740216,0.08952682
0.2467121,0.089904435
0.24602835,0.0902095
0.24533775,0.09049115
0.24464336,0.0907617
0.24394199,0.091015406
0.24323,0.09124546
0.24250413,0.09144616
0.24176054,0.09160962
0.24125668,0.09292957
0.24084073,0.09471022
0.2403723,0.0963086
0.2398401,0.09767684
0.23922949,0.09879459
0.23899263,0.10193893
0.23882261,0.105586566
0.23857495,0.10887287
0.2384594,0.1122395
0.23820668,0.11517676
0.23819843,0.11861106
0.23816423,0.12190091
0.23808567,0.12499025
0.2379626,0.12788448
0.2377954,0.13059106
0.23752755,0.13287923
0.23720315,0.13492772
0.23686397,0.13690457
0.23654006,0.13886258
0.23627755,0.14085019
0.2360327,0.1428952
0.23581102,0.14527181
0.23563883,0.14870606
0.2354507,0.15206
0.23557086,0.1568906
0.23616531,0.16398975
0.23666035,0.17061207
0.23718451,0.17660996
0.23766722,0.18195939
0.23800987,0.18666425
0.23819357,0.19048288
0.23817068,0.19332689
0.23805362,0.1957267
0.23784693,0.19774318
0.23756929,0.19950965
0.23718625,0.20085812
0.23666725,0.20191905
0.23607527,0.20264333
0.23528425,0.20242527
0.23435447,0.20156866
0.2333874,0.20056593
0.2324573,0.19958422
0.23164156,0.19865751
0.23090154,0.19827455
0.23015136,0.1978522
0.22939725,0.19743139
0.22853723,0.19707319
0.22765508,0.19664341
0.22700337,0.19715595
0.22630207,0.19749981
0.22555025,0.19768006
0.22499241,0.19869015
0.22436601,0.1994586
0.2236615,0.1999411
0.22287184,0.20050624
0.22207813,0.20110825
0.22164151,0.2031624
0.22116765,0.20505893
0.22067544,0.20686507
0.22018212,0.20864153
0.21970479,0.21044895
0.21923882,0.21314713
0.2187487,0.21558526
0.21821594,0.21786043
0.21761934,0.21989596
0.21700338,0.22169366
0.21637166,0.22326753
0.2157357,0.22450104
0.21552308,0.22731334
0.2153158,0.23030081
0.21500404,0.23318636
0.2144629,0.23562127
0.21368432,0.23786962
0.212949,0.24022159
0.21234372,0.242838
0.21171688,0.24546304
0.21104771,0.24881583
0.21041225,0.25233445
0.20984852,0.25527987
0.20932081,0.25784215
0.20873518,0.26023057
0.20808709,0.262416
0.20739594,0.2644667
0.20668076,0.26644987
0.20596105,0.26843536
0.20530066,0.2704329
0.20490977,0.27221954
0.20454124,0.27409077
0.20417988,0.27600715
0.20380387,0.27790183
0.20341039,0.27975553
0.20304401,0.28149045
0.20282842,0.28292003
0.20258215,0.28426674
0.20230041,0.28551918
0.2019802,0.28668362
0.20161815,0.2877346
0.20121774,0.2886843
0.20078689,0.28955314
0.2003423,0.29037347
0.20023854,0.2921135
0.20014045,0.2937729
0.20021279,0.2959327
0.20026894,0.29803738
0.20034666,0.30021033
0.20043214,0.30244067
0.2004592,0.30456275
0.20052885,0.30684546
0.2004688,0.30882314
0.20040934,0.3108118
0.20034167,0.31284347
0.20027404,0.31489164
0.20031244,0.3174658
0.20035632,0.32006523
0.20031983,0.3225152
0.20015396,0.32475966
0.19998969,0.32701018
0.19983679,0.3292971
0.19968514,0.33158717
0.19952972,0.3338633
0.1994386,0.33654132
0.19939977,0.3394998
0.1993534,0.34242958
0.1993024,0.34534404
0.19924943,0.34825405
0.19919536,0.3511742
0.19914457,0.35413417
0.19909745,0.357165
0.19905028,0.36019126
0.1989996,0.36319306
0.1989421,0.36615074
0.1988746,0.36904576
0.19879569,0.37187403
0.19873185,0.3747683
0.19867407,0.37769765
0.19861186,0.38062486
0.1985463,0.38356528
0.19847824,0.38652304
0.19848645,0.38973138
0.19850269,0.39296183
0.19854814,0.3963088
0.1986072,0.39978892
0.19867676,0.40319234
0.1987665,0.4064479
0.19885564,0.40969315
0.19894446,0.41294432
0.19898845,0.41615623
0.1990155,0.4193749
0.19904232,0.42261663
0.19906062,0.4259115
0.19907513,0.42931637
0.19910967,0.4327354
0.19930282,0.43596283
0.19949102,0.4391542
0.19967803,0.4423261
0.19986369,0.44547495
0.2000648,0.44872198
0.20027605,0.45202667
0.20041096,0.45514625
0.20034239,0.45781472
0.20027502,0.4604687
0.20020851,0.46311077
0.2001427,0.4657432
0.20008662,0.46836847
0.20011348,0.4709882
0.20014012,0.47360456
0.2001664,0.47621888
0.20019233,0.47883332
0.2002182,0.481467
0.20024446,0.48410955
0.20026469,0.4867436
0.20028415,0.48937637
0.20029612,0.49197087
0.2003021,0.49453557
0.20030889,0.49710348
0.20031603,0.499675
0.20038964,0.50250906
0.201264,0.50832814
0.20214319,0.5141655
0.20299467,0.5199631
0.20365638,0.5250263
0.2040987,0.52918965
0.20453754,0.5332955
0.20476532,0.5365945
0.20497707,0.5398033
0.20516214,0.5429257
0.20534939,0.54604626
0.20552248,0.5491487
0.20555907,0.55202615
0.20559654,0.5549128
0.2056359,0.5579143
0.20567651,0.56100315
0.20571712,0.56408936
0.20575756,0.5671691
0.20579824,0.5702393
0.20583276,0.57328796
0.20586735,0.5763195
0.20593789,0.5793376
0.20601851,0.5823396
0.20610212,0.58543885
0.20619044,0.5887076
0.20627907,0.5919851
0.20636806,0.5952827
0.20645751,0.59860164
0.20654705,0.6019273
0.20663652,0.6052433
0.20673159,0.60855466
0.20685403,0.6119494
0.20695813,0.6152659
0.20706196,0.618536
0.20716593,0.62176675
0.20727022,0.62496424
0.20737508,0.62813574
0.2074807,0.6312864
0.20758851,0.6344368
0.20769718,0.63757515
0.20780614,0.64070076
0.2079249,0.6438303
0.208056,0.6469711
0.20818695,0.6501055
0.20831746,0.6532357
0.20844512,0.65636075
0.20857576,0.6594917
0.26999828,0.07340015
0.26879644,0.07345172
0.26759502,0.07350344
0.26636338,0.07354798
0.2651137,0.07358742
0.26384413,0.07362207
0.26256055,0.07365331
0.2613642,0.07373387
0.26041123,0.07394191
0.2594612,0.07414983
0.2585185,0.074357964
0.2575863,0.07456663
0.25666016,0.07477427
0.25583494,0.07522355
0.2552933,0.07680969
0.2547033,0.07825966
0.25404894,0.07953329
0.2534263,0.080775425
0.25276005,0.081873976
0.2520985,0.08305828
0.25168857,0.08468639
0.25125912,0.08605858
0.2509552,0.087142415
0.2506239,0.08809971
0.25028038,0.08901545
0.24994865,0.08996876
0.24965113,0.091033846
0.24939427,0.092181966
0.2490809,0.093390964
0.24867049,0.094622225
0.24823536,0.09575487
0.24776034,0.096721604
0.24722366,0.097511135
0.24663651,0.09814886
0.24601063,0.09866153
0.24535763,0.099075384
0.24494676,0.10060487
0.2446543,0.10268275
0.24431235,0.10456975
0.24389622,0.10619026
0.24338159,0.10746921
0.2430106,0.109689794
0.24284151,0.11320288
0.24249937,0.11609516
0.24199037,0.118365966
0.24131691,0.12039216
0.24045248,0.120929845
0.23947491,0.12101998
0.23884732,0.12223595
